tweet	label
@user he s a nut job and to republicans thinking he will support your let kids be murdered in school policy he says emma gonzalez is his idol who is a gun control advocate so don t be fooled unless you want liberal policies . ( personally i do but what the hell )	1
@user do you have run support data ? i m guessing nola has gotten more . everything equal i go with wins but his season is just so good i think he is the exception .	0
@user democ rats are pulling the anita hill trick to derail the judge kavanaugh confirmation . it will not work ! get over @user triumph . you communists will not destroy the usa maga	1
<number> . you are cute all the time url	0
@user cuts to policing over the last <number> years under the conservatives which the police warned would be detrimental is an important factor . a lack of youth centres and play schemes is another factor .	0
@user @user @user brilliant bigotry . .	1
@user @user oh he s getting louder !	0
@user ohhhhhh i cried big crocodile tears the first time my daddy called me a bitch $EMOJI$ took it on the chin like a champ but ran to my room to cry just like a bitch $EMOJI$	1
@user @user come up with realistic gun control instead of things like this . it will never pass in america .	0
@user @user @user really good news for us conservatives in texas . gives repubs supermajority in senate .	0
@user @user she is . seriously . ive cried so hard when i read her dm where she wrote to me i care and i ve cried bc i was happy not sad and yeah that made my day	0
@user lowest unemployment rate ever recorded for hispanic asian & african americans more jobs highest wage growth since the 1 9 5 0 s highest american employment ever in america history lower taxes more educational opportunities . wecall that winning maga q anon url url	0
@user did he found out by himself ?	0
@user @user and you are sure she is lying ?	0
north korea is being dealt with ! nsa hackers have targeted my determined friend ( kim sonnuva - gun ) ' s computers with a virus that prevents you from killing any active process until it runs to completion : no quitters allowed maga	0
@user @user liberals want bert and ernie to be gay . wtaf .	1
@user because you are alone dang mama chu isn t taking any prisoners	0
@user @user what does that have to do with anything at all ? $EMOJI$ the level of discourse from liberals is embarrassing	0
@user do you think canadian liberals will actually blame trudeau if he costs them this ? or as per standard push it off on us ?	0
@user that ' s right he is well said .	0
@user on no not roaming charges ! good charge all these foreign fuckers when they come here !	1
@user @user @user @user @user nah she is pti an emotional one more than rational . . but got caught at the wrong end of the bargain . big house too many members but single gas connection . she does not understand it ' s target is the elite and the people who run gas generators .	0
@user @user this is liberals for ya .	0
@user thank you greatest president of all time maga	0
@user @user @user @user @user describing myself in <number> fictional characters : <number> ) o - ren ishii <number> ) princess aura <number> ) laura palmer tagging <number> friends : @user @user @user @user @user	0
@user @user @user @user @user really ? it ' s okay to call for lynchings as long as you are a stand - up comic ? hmm .	0
@user . . . with his stubby little arm .	1
@user this is all political theater . are liberals really that stupid to believe that the fbi investigates state crimes ? especially incidents that happened <number> years ago by a juvenile ? this is nothing more than a tactic to delay kavanaugh s confirmation .	0
standing trump strong . maga url	0
"@user $EMOJI$ $EMOJI$ this deplorable "" from the "" dregs of society "" says public executions will make criminals think harder about being politicians maga wwg 1 wga q anon drain the swamp drain the deep state """	1
@user @user @user that head flick at <time> is her ego taking a hit . she cannot take criticism . she is a weak incompetent authoritarian .	1
@user @user you are not god and you have no idea who he is . god doesn t say we can t like people in fact i feel he sent us trump in answer to our prayers	0
@user @user @user @user @user @user 3 m eu cits living & paying tax in uk who vote in general / local elections . c . 1 m uk cits in eu + <number> yrs who were promised vote in conservatives <number> manifesto . vote leave broke electoral spending law & police now involved . russian paid to aaron banks & interference in campaign .	0
